house_id,lat,long,hours_of_sunlight_per_year,sq_ft_available_for_solar_panels,Block,energy_type,total_gas_usage,total_usage,sq_ft_available_for_solar_panels_block_avg,hours_of_sunlight_per_year_block_avg,total_energy_usage,geo_cluster
27934c7c,0.9459383553253105,0.8069990308416379,1378.0,2202.0,811500-2,Both,66566.16,612.74,4277.3983739837395,1385.8503937007874,33589.450000000004,3
240636e8,0.9459383553253105,0.8069990308416379,1357.0,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
4457df9f,0.9459383553253105,0.8069990308416379,1357.0,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
bd372863,0.9459383553253105,0.8069990308416379,1357.0,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
588b9c59,0.9514456970894436,0.8066135849918368,1400.0,3876.0,811700-2,None,,,2951.0235294117647,1386.1368421052632,,3
f097971c,0.9480530674954082,0.7354696184273735,1130.0,1593.5057471264367,812101-1,None,,,1580.1323763955343,1311.4172015404365,,2
164f4a6b,0.9480469720784122,0.7347646472152007,1232.0,1480.0,812101-1,Both,31278.96,534.24,1580.1323763955343,1311.4172015404365,15906.6,2
3ae39ad8,0.9478525481526354,0.7354677780305678,1160.0,1593.5057471264367,812101-1,None,,,1580.1323763955343,1311.4172015404365,,2
82815c62,0.9478332680836559,0.7346708862153832,1127.0,1593.5057471264367,812101-1,None,,,1580.1323763955343,1311.4172015404365,,2
4736ab58,0.9412527685284573,0.7970266513183617,1402.0,144294.0,812103-1,None,,,3863.3506493506493,1350.8856088560885,,3
e7facfbd,0.9498453321064737,0.7820842712102234,1283.0,793.0,812002-1,Both,30962.880000000005,273.0,1323.8452722063037,1375.544776119403,15617.940000000002,0
dec468a4,0.9497977812284581,0.7815593341087208,1219.0,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
3ed95e2b,0.949958481597168,0.7822347597349903,1454.0,722.0,812002-1,Both,29916.72,354.48,1323.8452722063037,1375.544776119403,15135.6,0
97e516b3,0.9497485541107693,0.7811881332910247,1277.0,1409.0,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
0645d267,0.949768496725067,0.7813380354148478,1160.0,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
e79455f5,0.9499501003988051,0.7808260261987101,1471.0,951.0,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
a980febc,0.9497691923976603,0.7807778240413086,1501.0,1304.0,812002-1,Both,5449.679999999999,246.36,1323.8452722063037,1375.544776119403,2848.0199999999995,0
0f7f3290,0.9634533041698532,0.7919022739194048,1245.0,1690.525965379494,811900-2,None,,,1173.6424418604652,1352.781690140845,,3
ee85e99c,0.9637165996822254,0.7923120418759595,1467.0,1216.0,811900-2,Both,39505.68,381.72,1173.6424418604652,1352.781690140845,19943.7,3
40555c1d,0.9635282380461732,0.7923706729485787,1393.0,1832.0,811900-2,Both,16236.0,258.96000000000004,1173.6424418604652,1352.781690140845,8247.48,3
cfaac681,0.9631349180136581,0.7920583918932067,1130.0,1690.525965379494,811900-2,None,,,1173.6424418604652,1352.781690140845,,3
42823fb1,0.9637710211552672,0.791897997703316,1427.0,1427.0,811900-2,Both,32893.92,606.5999999999999,1173.6424418604652,1352.781690140845,16750.26,3
1d06f910,0.9633221533226575,0.7919700348036258,1185.0,1690.525965379494,811900-2,None,,,1173.6424418604652,1352.781690140845,,3
578db201,0.9451519471511389,0.8080554907783011,1421.0,1180.0,811500-2,Both,12909.6,,4277.3983739837395,1385.8503937007874,,3
d47f8682,0.9451519471511389,0.8080554907783011,1406.6,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
0e97e4b4,0.9451519471511389,0.8080554907783011,1406.6,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
683feb36,0.9451519471511389,0.8080554907783011,1406.6,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
a9478e0e,0.9451519471511389,0.8080554907783011,1406.6,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
0940ee8a,0.9451519471511389,0.8080554907783011,1406.6,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
ca4d1542,0.9451519471511389,0.8080554907783011,1406.6,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
c7a73ee1,0.9451519471511389,0.8080554907783011,1406.6,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
f4eb4858,0.9451519471511389,0.8080554907783011,1406.6,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
91b9302a,0.9348191883991959,0.7698724264903802,1287.0,1269.0,812101-2,Both,23079.6,,2667.8008298755185,1348.395176252319,,0
9c4ea992,0.9346515313045671,0.7693663173698866,1450.0,1797.0,812101-2,Both,26399.52,157.08,2667.8008298755185,1348.395176252319,13278.300000000001,0
1b8eccb2,0.9349168740820026,0.7695549851067227,1493.0,2044.0,812101-2,Both,60506.64,787.9200000000001,2667.8008298755185,1348.395176252319,30647.28,0
bb81af43,0.9346575935942987,0.7698974432567098,1363.0,793.0,812101-2,Both,25030.08,372.36,2667.8008298755185,1348.395176252319,12701.220000000001,0
d4210320,0.9350282810784947,0.7695351196471307,1347.0,1233.0,812101-2,Both,49987.44,839.28,2667.8008298755185,1348.395176252319,25413.36,0
1bfc956a,0.9349541820092817,0.7698877180226305,1221.0,1251.0,812101-2,None,,,2667.8008298755185,1348.395176252319,,0
05b34ce2,0.9633622373148576,0.7924373241817761,1247.0,1145.0,811900-2,Both,486.0,393.96,1173.6424418604652,1352.781690140845,439.98,3
d1b7969f,0.9640392592557703,0.7930139006523689,1415.0,1233.0,811900-2,None,,,1173.6424418604652,1352.781690140845,,3
0ea720b7,0.9632077979994698,0.7929765965309201,1297.0,1709.0,811900-2,Both,40626.0,760.8,1173.6424418604652,1352.781690140845,20693.4,3
fc9a755b,0.9638268737262123,0.7918718712859771,1427.0,1427.0,811900-2,Meter,,810.96,1173.6424418604652,1352.781690140845,810.96,3
373bf1b6,0.9633533923347599,0.7928714593528383,1415.0,1269.0,811900-2,None,,,1173.6424418604652,1352.781690140845,,3
fa79b3ed,0.9638896896485285,0.7922058401546366,1471.0,1691.0,811900-2,Both,37852.56,138.60000000000002,1173.6424418604652,1352.781690140845,18995.579999999998,3
c2b66d7e,0.9635334721542428,0.792824078156741,1147.0,1690.525965379494,811900-2,None,,,1173.6424418604652,1352.781690140845,,3
d0b787ae,0.9638827329226061,0.7918457538901862,1427.0,1427.0,811900-2,None,,,1173.6424418604652,1352.781690140845,,3
1cd76f30,0.9637523970061643,0.7919067035019083,1427.0,1427.0,811900-2,Both,46578.240000000005,225.12,1173.6424418604652,1352.781690140845,23401.680000000004,3
220bd551,0.9641785594104704,0.7921616796529349,1456.0,969.0,811900-2,Both,307.43999999999994,652.6800000000001,1173.6424418604652,1352.781690140845,480.06,3
afb0bae4,0.9632063403997506,0.7925156944122591,1330.0,1690.525965379494,811900-2,None,,,1173.6424418604652,1352.781690140845,,3
c36b42f6,0.9495217648458336,0.7997469201794019,1398.0,1590.0589400693414,811600-3,None,,,1434.9307692307693,1392.7894736842106,,3
df891dcf,0.9502131640203118,0.799822024607721,1418.0,1991.0,811600-3,Meter,,22.8,1434.9307692307693,1392.7894736842106,22.8,3
ac458fe7,0.9503851872886422,0.7994749384010618,1393.0,2008.0,812001-1,Meter,,80.76000000000002,2123.7355371900826,1378.8496240601503,80.76000000000002,3
a530e9f9,0.9503851872886422,0.7994749384010618,1393.6,1590.0589400693414,812001-1,None,,,2123.7355371900826,1378.8496240601503,,3
d952fce7,0.9502131640203118,0.799822024607721,1398.2,1590.0589400693414,811600-3,None,,,1434.9307692307693,1392.7894736842106,,3
67737d61,0.9502131640203118,0.799822024607721,1398.2,1590.0589400693414,811600-3,None,,,1434.9307692307693,1392.7894736842106,,3
faf86939,0.9502131640203118,0.799822024607721,1398.2,1590.0589400693414,811600-3,None,,,1434.9307692307693,1392.7894736842106,,3
cddd8511,0.9503851872886422,0.7994749384010618,1393.6,1590.0589400693414,812001-1,None,,,2123.7355371900826,1378.8496240601503,,3
04942859,0.9502131640203118,0.799822024607721,1398.2,1590.0589400693414,811600-3,None,,,1434.9307692307693,1392.7894736842106,,3
bce675e1,0.9502131640203118,0.799822024607721,1398.2,1590.0589400693414,811600-3,None,,,1434.9307692307693,1392.7894736842106,,3
6da5d0ec,0.9502131640203118,0.799822024607721,1398.2,1590.0589400693414,811600-3,None,,,1434.9307692307693,1392.7894736842106,,3
740dea3b,0.9503851872886422,0.7994749384010618,1393.6,1590.0589400693414,812001-1,None,,,2123.7355371900826,1378.8496240601503,,3
42cd6478,0.9502131640203118,0.799822024607721,1398.2,1590.0589400693414,811600-3,None,,,1434.9307692307693,1392.7894736842106,,3
84c1c502,0.9502131640203118,0.799822024607721,1398.2,1590.0589400693414,811600-3,None,,,1434.9307692307693,1392.7894736842106,,3
fcf7f1d8,0.9503851872886422,0.7994749384010618,1393.6,1590.0589400693414,812001-1,None,,,2123.7355371900826,1378.8496240601503,,3
a772f2cf,0.9503851872886422,0.7994749384010618,1393.6,1590.0589400693414,812001-1,None,,,2123.7355371900826,1378.8496240601503,,3
1616a2ec,0.9503851872886422,0.7994749384010618,1393.6,1590.0589400693414,812001-1,None,,,2123.7355371900826,1378.8496240601503,,3
63087fe9,0.9502131640203118,0.799822024607721,1398.2,1590.0589400693414,811600-3,None,,,1434.9307692307693,1392.7894736842106,,3
101223c3,0.9503851872886422,0.7994749384010618,1393.6,1590.0589400693414,812001-1,None,,,2123.7355371900826,1378.8496240601503,,3
924d78a5,0.9502131640203118,0.799822024607721,1398.2,1590.0589400693414,811600-3,None,,,1434.9307692307693,1392.7894736842106,,3
ad17be55,0.9503851872886422,0.7994749384010618,1393.6,1590.0589400693414,812001-1,None,,,2123.7355371900826,1378.8496240601503,,3
5079c5a2,0.9503851872886422,0.7994749384010618,1393.6,1590.0589400693414,812001-1,None,,,2123.7355371900826,1378.8496240601503,,3
231e7ba5,0.9503851872886422,0.7994749384010618,1393.6,1590.0589400693414,812001-1,None,,,2123.7355371900826,1378.8496240601503,,3
786433c7,0.9502131640203118,0.799822024607721,1398.2,1590.0589400693414,811600-3,None,,,1434.9307692307693,1392.7894736842106,,3
9a611b7c,0.9499242280038374,0.7996680086557575,1393.0,1621.0,811600-3,Both,39123.36,480.48,1434.9307692307693,1392.7894736842106,19801.920000000002,3
2922852c,0.9499242280038374,0.7996680086557575,1377.0,1590.0589400693414,811600-3,None,,,1434.9307692307693,1392.7894736842106,,3
6351fd9b,0.9498705353306569,0.8003448867520433,1372.0,1092.0,811600-3,Both,70299.36,768.1199999999999,1434.9307692307693,1392.7894736842106,35533.74,3
309a64e4,0.9498280860516495,0.8002865082828947,1372.0,1092.0,811600-3,Both,70524.0,319.67999999999995,1434.9307692307693,1392.7894736842106,35421.84,3
89d25050,0.9494424912976278,0.7995518651830622,1445.0,1445.0,811600-3,Both,15160.32,444.24,1434.9307692307693,1392.7894736842106,7802.28,3
26989e4f,0.9494424912976278,0.7995518651830622,1422.8,1590.0589400693414,811600-3,None,,,1434.9307692307693,1392.7894736842106,,3
130b2c96,0.9500282608708588,0.7995727500781413,1393.0,1621.0,811600-3,Meter,,803.1600000000001,1434.9307692307693,1392.7894736842106,803.1600000000001,3
cbb3dd30,0.950024934893321,0.799811794166672,1412.0,1163.0,811600-3,Both,51257.52,637.6800000000001,1434.9307692307693,1392.7894736842106,25947.6,3
6c6a62c5,0.9497856301471863,0.8002281207922124,1332.0,1445.0,811600-3,None,,,1434.9307692307693,1392.7894736842106,,3
533bd808,0.9494118154490536,0.8069343914147424,1233.0,810.0,811700-1,None,,,4584.478260869565,1383.6458333333333,,3
0cc728be,0.9409885454526261,0.7699543692558279,1317.0,1462.0,812101-1,Both,27441.36,521.52,1580.1323763955343,1311.4172015404365,13981.44,0
d8bd5aa6,0.9410083886851268,0.7702997233243138,1351.0,863.0,812101-3,Both,35508.95999999999,164.40000000000003,1393.3865698729583,1339.861963190184,17836.679999999997,0
f0c8dc2a,0.941155241856535,0.7704168140600416,1382.0,1128.0,812101-3,Meter,,389.76,1393.3865698729583,1339.861963190184,389.76,0
334b8df4,0.9408934370711464,0.769688422896408,1317.0,1462.0,812101-1,Both,20098.8,191.64,1580.1323763955343,1311.4172015404365,10145.22,0
fd1313c9,0.9463970354541864,0.7733355570859857,1500.0,5585.0,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
90b10bf8,0.9463970354541864,0.7733355570859857,1462.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
9fbda952,0.9463970354541864,0.7733355570859857,1462.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
e955d283,0.9463970354541864,0.7733355570859857,1462.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
be7686aa,0.9463970354541864,0.7733355570859857,1462.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
e9fa2bf8,0.9463970354541864,0.7733355570859857,1462.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
13c785a3,0.9463970354541864,0.7733355570859857,1462.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
3df0c6a4,0.9463970354541864,0.7733355570859857,1462.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
a9e2f505,0.9463970354541864,0.7733355570859857,1462.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
0b2f3beb,0.9463970354541864,0.7733355570859857,1462.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
d0f3dc6b,0.9463970354541864,0.7733355570859857,1462.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
6ba5b710,0.9463970354541864,0.7733355570859857,1462.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
911e2732,0.9463970354541864,0.7733355570859857,1462.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
3d482381,0.9463970354541864,0.7733355570859857,1462.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
65edd92b,0.9463970354541864,0.7733355570859857,1462.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
6ddf5542,0.9463970354541864,0.7733355570859857,1462.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
e098225e,0.9463970354541864,0.7733355570859857,1462.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
7de042ea,0.9463970354541864,0.7733355570859857,1462.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
1eb5c03f,0.9463970354541864,0.7733355570859857,1462.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
00eb2a23,0.9463970354541864,0.7733355570859857,1462.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
64a73c06,0.9463970354541864,0.7733355570859857,1462.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
4b6fc360,0.9463970354541864,0.7733355570859857,1462.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
a85a980d,0.9463970354541864,0.7733355570859857,1462.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
4d516bf0,0.940050281889846,0.7897107582767688,1441.6,1860.2809667673716,812104-2,None,,,1255.7422360248447,1401.2662889518413,,0
0a91c29b,0.9397662818360466,0.7898073791088649,1256.0,1304.0,812104-2,None,,,1255.7422360248447,1401.2662889518413,,0
3263de77,0.9397662818360466,0.7898073791088649,1415.8,1860.2809667673716,812104-2,None,,,1255.7422360248447,1401.2662889518413,,0
70513f96,0.9400090185669683,0.7896265691446445,1434.0,758.0,812104-2,Both,92.88,704.1600000000001,1255.7422360248447,1401.2662889518413,398.52000000000004,0
5f02f224,0.9400288352976531,0.7895399171285504,1453.0,529.0,812104-2,None,,,1255.7422360248447,1401.2662889518413,,0
726b9677,0.9400074549599999,0.7901850122938043,1451.0,1251.0,812104-2,Both,39323.52,356.28,1255.7422360248447,1401.2662889518413,19839.899999999998,0
349f2272,0.9400074549599999,0.7901850122938043,1453.4,1860.2809667673716,812104-2,None,,,1255.7422360248447,1401.2662889518413,,0
9be765af,0.9451434665709719,0.8080283990547912,1421.0,1180.0,811500-2,Both,23465.52,,4277.3983739837395,1385.8503937007874,,3
232c46cb,0.9451434665709719,0.8080283990547912,1425.2,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
54453738,0.9451434665709719,0.8080283990547912,1425.2,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
6f011907,0.9451434665709719,0.8080283990547912,1425.2,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
5ba521c5,0.9451434665709719,0.8080283990547912,1425.2,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
4159fa18,0.9451434665709719,0.8080283990547912,1425.2,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
32c7704b,0.9451434665709719,0.8080283990547912,1425.2,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
9b2eb4cd,0.9453600526378985,0.808586138522827,1407.0,1039.0,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
85ef1b11,0.9453600526378985,0.808586138522827,1322.8,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
61d0c6e0,0.9453600526378985,0.808586138522827,1322.8,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
5b8dd1a8,0.9453600526378985,0.808586138522827,1322.8,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
ffe36c19,0.9416926257446399,0.7916011164388266,1402.0,740.0,812104-2,Both,74183.76000000001,296.64,1255.7422360248447,1401.2662889518413,37240.200000000004,0
e1d1cc58,0.9416926257446399,0.7916011164388266,1366.4,1860.2809667673716,812104-2,None,,,1255.7422360248447,1401.2662889518413,,0
ac8b631a,0.9416568747988734,0.7915592744762421,1416.0,1409.0,812104-2,Both,1038.24,351.48,1255.7422360248447,1401.2662889518413,694.86,0
3dd512a5,0.941478100193681,0.7913500285771136,1471.0,1004.0,812104-2,Meter,,71.28,1255.7422360248447,1401.2662889518413,71.28,0
e0523889,0.941478100193681,0.7913500285771136,1436.8,1860.2809667673716,812104-2,None,,,1255.7422360248447,1401.2662889518413,,0
88fc3b6c,0.941478100193681,0.7913500285771136,1436.8,1860.2809667673716,812104-2,None,,,1255.7422360248447,1401.2662889518413,,0
d177de7a,0.941478100193681,0.7913500285771136,1436.8,1860.2809667673716,812104-2,None,,,1255.7422360248447,1401.2662889518413,,0
ca072b6b,0.9420733971686879,0.7911473413469992,1498.0,1286.0,812104-2,Both,5927.039999999999,16.2,1255.7422360248447,1401.2662889518413,2971.6199999999994,0
3e286a54,0.9420733971686879,0.7911473413469992,1459.4,1860.2809667673716,812104-2,None,,,1255.7422360248447,1401.2662889518413,,0
9de1043d,0.9420733971686879,0.7911473413469992,1459.4,1860.2809667673716,812104-2,None,,,1255.7422360248447,1401.2662889518413,,0
790f9370,0.9420733971686879,0.7911473413469992,1459.4,1860.2809667673716,812104-2,None,,,1255.7422360248447,1401.2662889518413,,0
a61b7595,0.9422919046170577,0.7921387198006755,1374.0,1039.0,812104-2,Both,9804.96,267.72,1255.7422360248447,1401.2662889518413,5036.339999999999,0
d8bca4a4,0.9422919046170577,0.7921387198006755,1398.4,1860.2809667673716,812104-2,None,,,1255.7422360248447,1401.2662889518413,,0
e3139832,0.9420859325262505,0.7920614501996681,1413.0,1304.0,812104-2,None,,,1255.7422360248447,1401.2662889518413,,0
